Ambenonium	indication	myasthenia gravis
Nefazodone	indication	anxiety disorder
Paroxetine	indication	unipolar depression
Citalopram	indication	major depressive disorder
Fluoxetine	indication	endogenous depression
Olanzapine	indication	major depressive disorder
Cyanocobalamin	indication	vitamin deficiency disorder
Vitamin E	indication	cholestasis
Vitamin E	indication	familial intrahepatic cholestasis
Ceftriaxone	indication	bacterial pneumonia
Telavancin	indication	bacterial pneumonia
Fusidic acid	indication	anthrax infection
Kanamycin	indication	sclerosing cholangitis
Amikacin	indication	cholangitis
Amikacin	indication	suppurative cholangitis
Cilastatin	indication	peritonitis
Amikacin	indication	bacterial meningitis
Ceftriaxone	indication	streptococcal meningitis
Tetracycline	indication	anthrax infection
Demeclocycline	indication	anthrax infection
Minocycline	indication	Campylobacter fetus infectious disease
Phenoxybenzamine	indication	sympathetic paraganglioma
Phentolamine	indication	duodenum cancer
Colestilan chloride	indication	hyperphosphatemia (disease)
Hydroxychloroquine	indication	Plasmodium vivax malaria
Proguanil	indication	Plasmodium falciparum malaria
Quinine	indication	Plasmodium falciparum malaria
Quizartinib	indication	acute myeloid leukemia with t(6;9)(p23;q34)
Mitoxantrone	indication	myeloid leukemia
Mitoxantrone	indication	acute myeloblastic leukemia without maturation
Idarubicin	indication	acute myeloblastic leukemia without maturation
Idarubicin	indication	acute myeloid leukemia with t(6;9)(p23;q34)
Idarubicin	indication	therapy related acute myeloid leukemia and myelodysplastic syndrome
Azacitidine	indication	myeloid leukemia
Decitabine	indication	acute myeloid leukemia with t(8;21)(q22;q22) translocation
Doxorubicin	indication	acute myeloid leukemia with minimal differentiation
Gemtuzumab ozogamicin	indication	acute myeloblastic leukemia without maturation
Gemtuzumab ozogamicin	indication	therapy related acute myeloid leukemia and myelodysplastic syndrome
Daunorubicin	indication	myeloid leukemia
Daunorubicin	indication	acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor
Daunorubicin	indication	acute myeloblastic leukemia with maturation
Ivosidenib	indication	acute myeloid leukemia with CEBPA somatic mutations
Enasidenib	indication	acute myeloid leukemia with minimal differentiation
Gilteritinib	indication	acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor
Gilteritinib	indication	acute myeloid leukemia with t(8;21)(q22;q22) translocation
Midostaurin	indication	acute myeloid leukemia with minimal differentiation
Midostaurin	indication	acute myeloblastic leukemia without maturation
Vinblastine	indication	testicular teratoma
Dactinomycin	indication	spermatocytic seminoma
Plicamycin	indication	testicular seminoma
Valrubicin	indication	urinary bladder cancer
Valrubicin	indication	non-papillary transitional cell carcinoma of the bladder
Pazopanib	indication	sarcoma
Olaratumab	indication	sarcoma
Idelalisib	indication	acute lymphoblastic/lymphocytic leukemia
Ramucirumab	indication	gastric adenocarcinoma
Ramucirumab	indication	pediatric hepatocellular carcinoma
Ramucirumab	indication	undifferentiated carcinoma of liver and intrahepatic biliary tract
Elotuzumab	indication	plasma cell myeloma
Mesalazine	indication	ulcerative colitis (disease)
Balsalazide	indication	ulcerative colitis (disease)
Balsalazide	indication	inflammatory bowel disease
Prednisolone	indication	ulcerative colitis (disease)
Infliximab	indication	ulcerative colitis (disease)
Mechlorethamine	indication	chronic myelogenous leukemia, BCR-ABL1 positive
Ruxolitinib	indication	acquired polycythemia vera
Uracil mustard	indication	acquired polycythemia vera
Ruxolitinib	indication	bone marrow neoplasm
Lactulose	indication	hepatic coma
Dibromotyrosine	indication	Graves disease
Roxatidine acetate	indication	esophagitis (disease)
Famotidine	indication	gastroesophageal reflux disease
Silicon dioxide	indication	gastroesophageal reflux disease
Cimetidine	indication	esophagitis (disease)
Cimetidine	indication	peptic esophagitis
Dexrabeprazole	indication	gastroesophageal reflux disease
Levosalbutamol	indication	asthma
Methylprednisolone	indication	granuloma annulare
Fluocinonide	indication	granuloma annulare
Phentolamine	indication	intermittent vascular claudication
Scopolamine	indication	uveitis
Cortisone acetate	indication	iris disease
Cortisone acetate	indication	panuveitis (disease)
Rimexolone	indication	uveitis
Fluorometholone	indication	panuveitis (disease)
Triamcinolone	indication	panuveitis (disease)
Tazobactam	indication	appendicitis
Methylprednisolone	indication	skin disease
Prednisone	indication	skin disease
Dexamethasone	indication	actinic keratosis (disease)
Ambroxol	indication	pharyngitis
Glycerin	indication	constipation disorder
Medroxyprogesterone acetate	indication	osteoporosis
Bazedoxifene	indication	postmenopausal osteoporosis
Phylloquinone	indication	congenital prothrombin deficiency
Ciclopirox	indication	tinea corporis
Econazole	indication	tinea infection
Xylometazoline	indication	pharyngitis
Diphenylpyraline	indication	pharyngitis
Oxymetazoline	indication	common cold
Simvastatin	indication	hyperlipidemia, familial combined, LPL related
Niacin	indication	hyperlipidemia, familial combined, LPL related
Ciprofibrate	indication	obsolete familial combined hyperlipidemia
Oteracil	indication	gastric carcinoma
Tegafur	indication	gastric neoplasm
Tegafur	indication	gastric carcinoma
Zanubrutinib	indication	mantle cell lymphoma
Fendiline	indication	myocardial ischemia
Mannitol	indication	intracranial hypertension
Formoterol	indication	pulmonary emphysema
Tulobuterol	indication	pulmonary emphysema
Mepyramine	indication	vernal conjunctivitis
Tripelennamine	indication	atopic conjunctivitis
Tripelennamine	indication	vernal conjunctivitis
Emedastine	indication	atopic conjunctivitis
Emedastine	indication	vernal conjunctivitis
Brompheniramine	indication	vernal conjunctivitis
Cyclizine	indication	atopic conjunctivitis
Tromethamine	indication	atopic conjunctivitis
Fusidic acid	indication	papillary conjunctivitis
Pemirolast	indication	atopic conjunctivitis
Nedocromil	indication	papillary conjunctivitis
Hydroxyzine	indication	papillary conjunctivitis
Hydroxyzine	indication	vernal conjunctivitis
Phenylephrine	indication	papillary conjunctivitis
Azatadine	indication	papillary conjunctivitis
Dexchlorpheniramine	indication	atopic conjunctivitis
Dexchlorpheniramine	indication	vernal conjunctivitis
Alcaftadine	indication	atopic conjunctivitis
Desloratadine	indication	papillary conjunctivitis
Epoprostenol	indication	rhinitis
Guaifenesin	indication	nasopharyngitis
Potassium Iodide	indication	nasopharyngitis
Codeine	indication	nasopharyngitis
Salicylic acid	indication	common cold
Methscopolamine	indication	nasopharyngitis
Chlorpheniramine	indication	nasopharyngitis
Tramazoline	indication	nasopharyngitis
Von Willebrand Factor Human	indication	von Willebrand disease (hereditary or acquired)
Pheniramine	indication	headache disorder
Alipogene tiparvovec	indication	familial lipoprotein lipase deficiency
Alipogene tiparvovec	indication	familial chylomicronemia syndrome
Cefepime	indication	staphylococcus aureus infection
Ceftizoxime	indication	staphylococcal infection
Cefadroxil	indication	staphylococcus aureus infection
Cefradine	indication	staphylococcus aureus infection
Linezolid	indication	staphylococcal infection
Erythromycin	indication	staphylococcal infection
Zinc oxide	indication	cutaneous candidiasis
Prednisolone	indication	keratoconjunctivitis
Bacitracin	indication	keratoconjunctivitis
Cholic Acid	indication	cholelithiasis
Cholic Acid	indication	choledocholithiasis
Ursodeoxycholic acid	indication	choledocholithiasis
Homatropine	indication	obstructive jaundice
Tripelennamine	indication	familial dermatographia
Antazoline	indication	familial dermatographia
Dexbrompheniramine	indication	familial dermatographia
Mepyramine	indication	angioedema
Methapyrilene	indication	urticaria (disease)
Brompheniramine	indication	angioedema
Bilastine	indication	angioedema
Dihydroergotamine	indication	obsolete vascular headache
Ergotamine	indication	obsolete vascular headache
Clarithromycin	indication	streptococcal pneumonia
Loracarbef	indication	streptococcal pneumonia
Cefotaxime	indication	streptococcal pneumonia
Troleandomycin	indication	streptococcal pneumonia
Moxifloxacin	indication	streptococcal pneumonia
Gatifloxacin	indication	streptococcal pneumonia
Levofloxacin	indication	streptococcal pneumonia
Norfloxacin	indication	intestinal infectious disease
Sulfamethoxazole	indication	shigellosis
Ampicillin	indication	shigellosis
Risperidone	indication	schizophrenia
Phenytoin	indication	partial motor epilepsy
Mephenytoin	indication	partial motor epilepsy
Brivaracetam	indication	partial motor epilepsy
Griseofulvin	indication	tinea unguium
Selenium Sulfide	indication	pityriasis versicolor
Ketoconazole	indication	pityriasis versicolor
Ciclopirox	indication	pityriasis versicolor
Econazole	indication	dermatophytosis of groin and perianal area
Pramocaine	indication	dermatophytosis of groin and perianal area
Ebastine	indication	idiopathic urticaria
Urokinase	indication	pulmonary embolism (disease)
Alteplase	indication	pulmonary embolism (disease)
Elosulfase alfa	indication	mucopolysaccharidosis
Ranibizumab	indication	diabetic cataract
Ampicillin	indication	endocarditis
Procaine benzylpenicillin	indication	endocarditis
Metronidazole	indication	subacute bacterial endocarditis
Cefazolin	indication	endocarditis
Cefapirin	indication	subacute bacterial endocarditis
Polidocanol	indication	varicose disease
Collagenase clostridium histolyticum	indication	penile fibromatosis
Reslizumab	indication	eosinophilic pneumonia
Mepolizumab	indication	eosinophilic pneumonia
Tiludronic acid	indication	juvenile Paget disease
Salmon calcitonin	indication	juvenile Paget disease
Aceclofenac	indication	osteoarthritis susceptibility
Proglumetacin	indication	osteoarthritis
Indomethacin	indication	osteoarthritis susceptibility
Dexibuprofen	indication	arthropathy
Flurbiprofen	indication	arthropathy
Acetylsalicylic acid	indication	osteoarthritis susceptibility
Etodolac	indication	osteoarthritis susceptibility
Piroxicam	indication	arthropathy
Tiaprofenic acid	indication	osteoarthritis
Tiaprofenic acid	indication	arthropathy
Naproxen	indication	arthropathy
Formoterol	indication	intrinsic asthma
Salmeterol	indication	allergic asthma
Formoterol	indication	allergic asthma
Acetylcarnitine	indication	Alzheimer disease
Epicriptine	indication	Alzheimer disease without neurofibrillary tangles
Epicriptine	indication	Reye syndrome
Rivastigmine	indication	Alzheimer disease
Selexipag	indication	pulmonary arterial hypertension
Terguride	indication	pulmonary arterial hypertension
Dexrabeprazole	indication	duodenal ulcer (disease)
Diltiazem	indication	Prinzmetal angina
Carbenoxolone	indication	esophageal ulcer
Benzoic acid	indication	scleroderma (disease)
Benzoic acid	indication	systemic sclerosis
Cefuroxime	indication	acute gonococcal cervicitis
Norfloxacin	indication	maxillary sinusitis
Norfloxacin	indication	gonorrhea
Erythromycin	indication	gonorrhea
Amphotericin B	indication	Actinomycetales infectious disease
Demeclocycline	indication	actinomycosis
Demeclocycline	indication	erythrasma
Benzylpenicillin	indication	gingivitis
Amphotericin B	indication	gingivitis
Scopolamine	indication	cycloplegia
Homatropine	indication	Clostridium difficile colitis
Dicyclomine	indication	Clostridium difficile colitis
Clidinium	indication	Clostridium difficile colitis
Clidinium	indication	neurocirculatory asthenia
Scopolamine	indication	neurocirculatory asthenia
Tiopronin	indication	cystinuria
Tiopronin	indication	G6PD deficiency
Dactinomycin	indication	gestational trophoblastic neoplasm
Miltefosine	indication	leishmaniasis
Fluconazole	indication	Cryptococcal meningitis
Anidulafungin	indication	candidemia
Ketoconazole	indication	coccidioidomycosis
Amphotericin B	indication	black piedra
Itraconazole	indication	disseminated candidiasis
Moxisylyte	indication	psychologic dyspareunia
Avanafil	indication	premature ejaculation (disease)
Ranibizumab	indication	retinal artery occlusion
Sermorelin	indication	isolated congenital growth hormone deficiency
Somatotropin	indication	pituitary dwarfism
Procyclidine	indication	postencephalitic Parkinson disease
Valbenazine	indication	lingual-facial-buccal dyskinesia
Orphenadrine	indication	parkinsonian disorder
Metixene	indication	Parkinson disease
Sacrosidase	indication	congenital sucrase-isomaltase deficiency
Ofloxacin	indication	otitis externa
Azithromycin	indication	conjunctivitis
Azithromycin	indication	acute contagious conjunctivitis
Trimethoprim	indication	conjunctivitis
Besifloxacin	indication	acute contagious conjunctivitis
Gramicidin D	indication	acute contagious conjunctivitis
Levofloxacin	indication	acute contagious conjunctivitis
Ciprofloxacin	indication	malignant otitis externa caused by Pseudomonas aeruginosa
Norfloxacin	indication	malignant otitis externa caused by Pseudomonas aeruginosa
Ticarcillin	indication	rhinoscleroma
Ciprofloxacin	indication	bacterial arthritis
Ofloxacin	indication	arthropathy
Cilastatin	indication	bacterial arthritis
Norfloxacin	indication	arthropathy
Cefapirin	indication	arthropathy
Cefalotin	indication	bacterial arthritis
Ofloxacin	indication	yaws
Norfloxacin	indication	necrotizing ulcerative gingivitis
Fusidic acid	indication	leptospirosis
Streptomycin	indication	lymphogranuloma venereum
Doxycycline	indication	leptospirosis
Demeclocycline	indication	yaws
Demeclocycline	indication	necrotizing ulcerative gingivitis
Minocycline	indication	lymphogranuloma venereum
Ciprofloxacin	indication	trigonitis
Amikacin	indication	escherichia coli infection
Decitabine	indication	myelodysplastic syndrome
Cabozantinib	indication	renal cell carcinoma (disease)
Sunitinib	indication	nonpapillary renal cell carcinoma
Tivozanib	indication	renal cell carcinoma (disease)
Lenvatinib	indication	nonpapillary renal cell carcinoma
Lenvatinib	indication	renal cell adenocarcinoma
Axitinib	indication	renal cell carcinoma (disease)
Axitinib	indication	clear cell renal carcinoma
Temsirolimus	indication	renal cell carcinoma (disease)
Fusidic acid	indication	Mycoplasma pneumoniae pneumonia
Lorazepam	indication	visual epilepsy
Diazepam	indication	Wernicke-Korsakoff syndrome
Dinoprostone	indication	pregnancy disorder with abortive outcome
